ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
R90400709,electric_bike,2026-08-18 12:22:37,2026-08-18 12:32:13,W 21 St & 6 Ave ,6173.11,8 Ave & W 31 St,6359.12,40.7417,-73.9942,40.7505,-73.9947,member
R90400725,electric_bike,2026-08-18 12:23:58,2026-08-18 12:29:27,W 33 St & 7 Ave,6594.06,w 26 st & 8 ave,439,40.7502,-73.9908,40.7472,-73.9973,member
R90400719,electric_bike,2026-08-18 12:26:35,2026-08-18 12:28:21,Lexington Ave & E 63 St,5734.15,lexington ave & e 63 st,5734.15,40.7642,-73.9660,40.7642,-73.9660,member
R90400707,classic_bike,2026-08-18 12:27:20,2026-08-18 12:47:19,Broadway  & W 41 St,6732.19,Carmine St and 6 Ave,6650.03,40.7553,-73.9868,40.7303,-74.0022,member
R90400729,classic_bike,2026-08-18 12:28:28,2026-08-18 12:38:41,West St & Chambers St,6917.09,Cleveland Pl & Spring St,6679.12,40.7175,-74.0132,40.7220,-73.9973,member
R90400722,classic_bike,2026-08-18 12:36:57,2026-08-18 12:43:05,E 43 St & Vanderbilt Ave,6741.16,W  45 St & 6 Ave,6785.05,40.7530,-73.9774,40.7566,-73.9826,member
R90400724,electric_bike,2026-08-18 12:39:08,2026-08-18 12:46:23,W 21 St & 6 Ave,6173.11,Broadway & E 14 St,6115.16,40.7417,-73.9942,40.7345,-73.9906,member
R90400721,classic_bike,2026-08-18 12:43:02,2026-08-18 12:50:03,Lexington Ave & E 63 St,5734.15,1 Ave & E 68 St,6056.19,40.7642,-73.9660,40.7651,-73.9582,casual
R90400718,classic_bike,2026-08-18 12:44:15,2026-08-18 13:02:05,Lafayette St & E 8 St,5906.08,West St & Chambers St,6917.09,40.7302,-73.9911,40.7175,-74.0132,casual
R90400716,classic_bike,2026-08-18 12:48:07,2026-08-18 12:57:35,Pershing Square North ,301,W 41 St & 8 Ave,6419.19,40.7518,-73.9778,40.7562,-73.9901,casual
R90400711,classic_bike,2026-08-18 12:49:08,2026-08-18 12:53:39,E 43 St & Vanderbilt Ave,6741.16,Pershing Square North,6711.03,40.7530,-73.9774,40.7518,-73.9778,member
R90400720,electric_bike,2026-08-18 12:49:22,2026-08-18 12:58:21,6 Ave & W 33 St,5431.02,Broadway & E 14 St,6115.16,40.7490,-73.9880,40.7345,-73.9906,member
R90400739,electric_bike,2026-08-18 13:01:02,2026-08-18 13:04:55,Broadway & E 14 St,6115.16,University Pl & E 14 St,5183.03,40.7345,-73.9906,40.7349,-73.9922,casual
R90400735,classic_bike,2026-08-18 13:05:09,2026-08-18 13:12:50,6 Ave & W 33 St,5431.02,W 26 St & 8 Ave,6253.07,40.7490,-73.9880,40.7472,-73.9973,member
R90400740,classic_bike,2026-08-18 13:10:03,2026-08-18 13:19:06,W 26 St & 8 Ave,6253.07,Broadway & W 41 St,6732.19,40.7472,-73.9973,40.7553,-73.9868,member
R90400740,classic_bike,2026-08-18 13:10:03,2026-08-18 13:19:06,W 26 St & 8 Ave,6253.07,Broadway & W 41 St,6732.19,40.7472,-73.9973,40.7553,-73.9868,member
R90400730,electric_bike,2026-08-18 13:11:18,2026-08-18 13:19:52,west st & chambers st,6917.09,South End Ave & Liberty St,6060.05,40.7175,-74.0132,40.7112,-74.0158,member
R90400738,classic_bike,2026-08-18 13:12:32,2026-08-18 13:24:15,8 Ave & W 31 St,6359.12,Broadway and E 14 St,6115.16,40.7505,-73.9947,40.7345,-73.9906,member
R90400741,electric_bike,2026-08-18 13:13:51,2026-08-18 13:21:26,W 41 St & 8 Ave,6419.19,E 47 St & Park Ave,6462.07,40.7562,-73.9901,40.7550,-73.9750,member
R90400745,electric_bike,2026-08-18 13:21:25,2026-08-18 13:31:25,University Pl and E 14 St,5183.03,W 33 St & 7 Ave,6594.06,40.7349,-73.9922,40.7502,-73.9908,member
R90400733,classic_bike,2026-08-18 13:24:47,2026-08-18 13:45:36,Pershing Square North,6711.03,W 17 St & 8 Ave,5891.11,40.7518,-73.9778,40.7418,-74.0015,casual
R90400742,electric_bike,2026-08-18 13:31:00,2026-08-18 13:40:49,Vesey Pl & River Terrace,6741.09,Christopher St & Greenwich St,6202.07,40.7153,-74.0163,40.7329,-74.0071,casual
R90400743,electric_bike,2026-08-18 13:31:11,2026-08-18 13:36:54,E 7 St & Avenue A,5428.06,Lafayette St & E 8 St,5906.08,40.7263,-73.9838,40.7302,-73.9911,member
R90400736,classic_bike,2026-08-18 13:35:38,2026-08-18 13:43:55,W  41 St & 8 Ave,6419.19,W 45 St & 6 Ave,6785.05,40.7562,-73.9901,40.7566,-73.9826,casual
R90400746,classic_bike,2026-08-18 13:36:02,2026-08-18 13:44:14,9 Ave & W 22 St,6088.11,8 Ave & W 31 St,6359.12,40.7455,-74.0019,40.7505,-73.9947,member
R90400734,classic_bike,2026-08-18 13:39:55,2026-08-18 13:46:25,E 7 St & Avenue A,5428.06,E 17 St & Broadway,5307.10,40.7263,-73.9838,40.7371,-73.9902,member
R90400737,electric_bike,2026-08-18 13:40:17,2026-08-18 13:49:06,Broadway & W 41 St,241,w 26 st & 8 ave,6253.07,40.7553,-73.9868,40.7472,-73.9973,member
R90400731,electric_bike,2026-08-18 13:42:24,2026-08-18 13:47:15,W 45 St & 6 Ave,6785.05,Broadway & W 41 St,241,40.7566,-73.9826,40.7553,-73.9868,member
R90400732,classic_bike,2026-08-18 13:50:48,2026-08-18 13:58:09,W 41 St & 8 Ave,6419.19,broadway & w 41 st,6732.19,40.7562,-73.9901,40.7553,-73.9868,casual
R90400744,classic_bike,2026-08-18 13:58:14,2026-08-18 14:11:57,W 17 St & 8 Ave,5891.11,Broadway & W 41 St,6732.19,40.7418,-74.0015,40.7553,-73.9868,casual
R90400753,electric_bike,2026-08-18 14:29:35,2026-08-18 14:34:34,Lafayette St & E 8 St,5906.08,E 7 St & Avenue A,5428.06,40.7302,-73.9911,40.7263,-73.9838,casual
R90400749,electric_bike,2026-08-18 14:32:37,2026-08-18 14:37:51,Broadway & W 41 St,6732.19,W 33 St & 7 Ave,6594.06,40.7553,-73.9868,40.7502,-73.9908,member
R90400752,classic_bike,2026-08-18 14:33:05,2026-08-18 15:02:45,Broadway & E 14 St,6115.16,E 72 St & York Ave,6000.10,40.7345,-73.9906,40.7660,-73.9535,member
R90400748,classic_bike,2026-08-18 14:34:41,2026-08-18 14:45:34,Lexington Ave & E 63 St,5734.15,E 43 St & Vanderbilt Ave ,6741.16,40.7642,-73.9660,40.7530,-73.9774,member
R90400747,classic_bike,2026-08-18 14:40:51,2026-08-18 14:46:38,E 75 St & 3 Ave,6186.15,E 72 St & York Ave,6000.10,40.7714,-73.9573,40.7660,-73.9535,member
R90400754,classic_bike,2026-08-18 14:45:23,2026-08-18 14:49:35,Broadway & E 14 St,6115.16,Lafayette St & E 8 St,5906.08,40.7345,-73.9906,40.7302,-73.9911,member
R90400751,electric_bike,2026-08-18 14:51:35,2026-08-18 14:56:01,South End Ave & Liberty St,6060.05,West St & Chambers St,6917.09,40.7112,-74.0158,40.7175,-74.0132,casual
R90400750,classic_bike,2026-08-18 14:56:49,2026-08-18 15:13:32,W 45 St & 6 Ave,6785.05,Lafayette St & E 8 St,5906.08,40.7566,-73.9826,40.7302,-73.9911,member
R90400757,electric_bike,2026-08-18 15:02:25,2026-08-18 15:06:58,W 26 St & 8 Ave,6253.07,W 21 St & 6 Ave,406,40.7472,-73.9973,40.7417,-73.9942,member
R90400772,classic_bike,2026-08-18 15:02:26,2026-08-18 15:14:19,Broadway & E 14 St,6115.16,E 7 St & Avenue A,5428.06,40.7345,-73.9906,40.7263,-73.9838,member
R90400775,electric_bike,2026-08-18 15:04:47,2026-08-18 15:08:03,Broadway & E 14 St,6115.16,University Pl & E 14 St,5183.03,40.7345,-73.9906,40.7349,-73.9922,casual
R90400770,classic_bike,2026-08-18 15:06:17,2026-08-18 15:12:43,E 43 St & Vanderbilt Ave,6741.16,6 Ave & W 33 St,5431.02,40.7530,-73.9774,40.7490,-73.9880,member
R90400776,classic_bike,2026-08-18 15:06:38,,E 7 St & Avenue A,5428.06,,,40.7263,-73.9838,,,member
R90400765,classic_bike,2026-08-18 15:10:08,2026-08-18 15:20:46,W 41 St & 8 Ave,6419.19,W 20 St & 11 Ave,207,40.7562,-73.9901,40.7465,-74.0077,member
R90400764,classic_bike,2026-08-18 15:12:10,2026-08-18 15:23:13,Lexington Ave & E 63 St,5734.15,Pershing Square North,6711.03,40.7642,-73.9660,40.7518,-73.9778,member
R90400767,electric_bike,2026-08-18 15:13:53,2026-08-18 15:24:04,Broadway & E 14 St,6115.16,Christopher St & Greenwich St,6202.07,40.7345,-73.9906,40.7329,-74.0071,member
R90400773,classic_bike,2026-08-18 15:14:19,2026-08-18 15:21:21,Broadway & E 14 St,6115.16,Lafayette St & E 8 St ,5906.08,40.7345,-73.9906,40.7302,-73.9911,member
R90400771,docked_bike,2026-08-18 15:20:08,2026-08-18 15:39:02,Broadway & E 14 St,6115.16,e 43 st & vanderbilt ave,6741.16,40.7345,-73.9906,40.7530,-73.9774,member
R90400779,docked_bike,2026-08-18 15:21:10,2026-08-18 15:36:34,W 17 St & 8 Ave,5891.11,E 7 St & Avenue A,5428.06,40.7418,-74.0015,40.7263,-73.9838,member
R90400763,classic_bike,2026-08-18 15:23:07,2026-08-18 15:35:50,Broadway & E 14 St,514,8 Ave & W 31 St,6359.12,40.7345,-73.9906,40.7505,-73.9947,casual
R90400769,electric_bike,2026-08-18 15:23:14,2026-08-18 15:36:36,Cleveland Pl & Spring St,6679.12,West St & Chambers St,379,40.7220,-73.9973,40.7175,-74.0132,member
R90400762,classic_bike,2026-08-18 15:25:10,2026-08-18 15:36:06,Broadway & E 14 St,6115.16,Christopher St & Greenwich St,6202.07,40.7345,-73.9906,40.7329,-74.0071,casual
R90400761,classic_bike,2026-08-18 15:31:17,2026-08-18 15:36:02,Broadway & E 14 St,6115.16,Lafayette St & E 8 St,5906.08,40.7345,-73.9906,40.7302,-73.9911,member
R90400758,classic_bike,2026-08-18 15:32:27,2026-08-18 15:50:00,lafayette st & e 8 st,5906.08,W 45 St & 6 Ave ,6785.05,40.7302,-73.9911,40.7566,-73.9826,member
R90400777,classic_bike,2026-08-18 15:32:28,2026-08-18 15:53:13,South End Ave & Liberty St,6060.05,E 7 St & Avenue A,5428.06,40.7112,-74.0158,40.7263,-73.9838,casual
R90400760,electric_bike,2026-08-18 15:34:42,2026-08-18 15:38:28,broadway & e 14 st,6115.16,E 17 St & Broadway,5307.10,40.7345,-73.9906,40.7371,-73.9902,member
R90400774,classic_bike,2026-08-18 15:37:41,2026-08-18 15:41:46,University Pl & E 14 St,5183.03,Lafayette St & E 8 St,5906.08,40.7349,-73.9922,40.7302,-73.9911,member
R90400756,classic_bike,2026-08-18 15:40:33,2026-08-18 15:49:56,Christopher St & Greenwich St,6202.07,Broadway & E 14 St,6115.16,40.7329,-74.0071,40.7345,-73.9906,member
R90400778,classic_bike,2026-08-18 15:44:50,2026-08-18 16:15:12,1 Ave & E 68 St,371,W 21 St & 6 Ave,6173.11,40.7651,-73.9582,40.7417,-73.9942,casual
R90400768,classic_bike,2026-08-18 15:45:32,2026-08-18 15:53:41,Carmine St & 6 Ave,6650.03,Christopher St & Greenwich St,6202.07,40.7303,-74.0022,40.7329,-74.0071,member
R90400759,classic_bike,2026-08-18 15:50:06,2026-08-18 15:59:26,W 20 St & 11 Ave,5160.04,8 Ave & W 31 St,6359.12,40.7465,-74.0077,40.7505,-73.9947,member
R90400755,classic_bike,2026-08-18 15:51:43,2026-08-18 15:57:29,E 7 St & Avenue A ,5428.06,Lafayette St & E 8 St ,5906.08,40.7263,-73.9838,40.7302,-73.9911,member
R90400766,electric_bike,2026-08-18 15:52:03,2026-08-18 15:54:41,W 26 St & 8 Ave,439,9 Ave & W 22 St,6088.11,40.7472,-73.9973,40.7455,-74.0019,member
R90400789,classic_bike,2026-08-18 16:00:00,2026-08-18 16:08:15,w 17 st & 8 ave,5891.11,University Pl & E 14 St,5183.03,40.7418,-74.0015,40.7349,-73.9922,casual
R90400800,classic_bike,2026-08-18 16:01:14,2026-08-18 16:07:12,Broadway & W 41 St,6732.19,W 33 St & 7 Ave,6594.06,40.7553,-73.9868,40.7502,-73.9908,member
R90400790,classic_bike,2026-08-18 16:02:05,2026-08-18 16:10:06,W 20 St & 11 Ave,5160.04,Christopher St & Greenwich St,6202.07,40.7465,-74.0077,40.7329,-74.0071,member
R90400787,electric_bike,2026-08-18 16:07:33,2026-08-18 16:17:28,West St & Chambers St,6917.09,Cleveland Pl & Spring St,6679.12,40.7175,-74.0132,40.7220,-73.9973,member
R90400783,classic_bike,2026-08-18 16:07:51,2026-08-18 16:35:31,South End Ave & Liberty St,6060.05,W 21 St & 6 Ave,6173.11,40.7112,-74.0158,40.7417,-73.9942,member
R90400805,classic_bike,2026-08-18 16:11:14,2026-08-18 16:16:24,e 47 st & park ave,6462.07,Pershing Square North,6711.03,40.7550,-73.9750,40.7518,-73.9778,casual
R90400788,classic_bike,2026-08-18 16:13:15,2026-08-18 16:25:27,West St & Chambers St,379,Cleveland Pl & Spring St,508,40.7175,-74.0132,40.7220,-73.9973,member
R90400806,classic_bike,2026-08-18 16:14:21,2026-08-18 16:19:04,South End Ave & Liberty St,6060.05,West St & Chambers St,6917.09,40.7112,-74.0158,40.7175,-74.0132,member
R90400796,electric_bike,2026-08-18 16:16:39,2026-08-18 16:22:03,W 33 St & 7 Ave,6594.06,6 Ave & W 33 St,5431.02,40.7502,-73.9908,40.7490,-73.9880,member
R90400797,classic_bike,2026-08-18 16:20:47,,Pershing Square North,6711.03,,,40.7518,-73.9778,,,casual
R90400791,classic_bike,2026-08-18 16:20:48,2026-08-18 16:27:10,W 26 St and 8 Ave,6253.07,W 21 St & 6 Ave,6173.11,40.7472,-73.9973,40.7417,-73.9942,member
R90400802,classic_bike,2026-08-18 16:21:35,2026-08-18 16:27:06,E 72 St & York Ave,6000.10,Lexington Ave & E 63 St,5734.15,40.7660,-73.9535,40.7642,-73.9660,member
R90400785,classic_bike,2026-08-18 16:24:43,,W 33 St & 7 Ave,6594.06,,,40.7502,-73.9908,,,member
R90400792,electric_bike,2026-08-18 16:24:59,2026-08-18 16:25:33,Broadway & E 14 St,6115.16,University Pl & E 14 St,5183.03,40.7345,-73.9906,40.7349,-73.9922,casual
R90400794,classic_bike,2026-08-18 16:28:39,2026-08-18 16:46:24,Pershing  Square North,6711.03,E 75 St & 3 Ave ,6186.15,40.7518,-73.9778,40.7714,-73.9573,member
R90400782,classic_bike,2026-08-18 16:32:06,2026-08-18 16:43:20,Vesey Pl & River Terrace,582,Christopher St & Greenwich St,6202.07,40.7153,-74.0163,40.7329,-74.0071,member
R90400799,classic_bike,2026-08-18 16:34:10,2026-08-18 16:51:58,South End Ave & Liberty St,6060.05,broadway & e 14 st,6115.16,40.7112,-74.0158,40.7345,-73.9906,member
R90400804,classic_bike,2026-08-18 16:36:15,2026-08-18 16:45:22,Broadway & W 41 St,6732.19,8 Ave & W 31 St,6359.12,40.7553,-73.9868,40.7505,-73.9947,member
R90400786,classic_bike,2026-08-18 16:37:28,2026-08-18 16:46:33,W 45 St & 6 Ave,6785.05,6 Ave & W 33 St,5431.02,40.7566,-73.9826,40.7490,-73.9880,member
R90400795,electric_bike,2026-08-18 16:41:33,2026-08-18 16:46:00,E 7 St & Avenue A,5428.06,Lafayette St & E 8 St,5906.08,40.7263,-73.9838,40.7302,-73.9911,casual
R90400798,classic_bike,2026-08-18 16:43:33,2026-08-18 16:51:27,W 33 St & 7 Ave,6594.06,W 26 St & 8 Ave,6253.07,40.7502,-73.9908,40.7472,-73.9973,member
R90400803,classic_bike,2026-08-18 16:45:25,2026-08-18 16:54:34,6 Ave & W 33 St,532,E 43 St & Vanderbilt Ave,6741.16,40.7490,-73.9880,40.7530,-73.9774,casual
R90400781,electric_bike,2026-08-18 16:47:01,2026-08-18 16:53:30,W 41 St & 8 Ave,6419.19,Pershing Square North ,6711.03,40.7562,-73.9901,40.7518,-73.9778,member
R90400780,electric_bike,2026-08-18 16:47:11,2026-08-18 16:58:07,W 26 St & 8 Ave,6253.07,Christopher St & Greenwich St,6202.07,40.7472,-73.9973,40.7329,-74.0071,member
R90400784,electric_bike,2026-08-18 16:51:14,2026-08-18 17:06:10,Broadway & W 41 St,6732.19,E 7 St & Avenue A,5428.06,40.7553,-73.9868,40.7263,-73.9838,casual
R90400801,classic_bike,2026-08-18 16:51:21,2026-08-18 17:15:04,Broadway  & Battery Pl,6881.14,E 7 St & Avenue A ,5428.06,40.7045,-74.0136,40.7263,-73.9838,casual
R90400793,electric_bike,2026-08-18 16:57:03,2026-08-18 17:02:42,Cleveland Pl & Spring St,6679.12,Carmine St & 6 Ave,6650.03,40.7220,-73.9973,40.7303,-74.0022,casual
R90400823,electric_bike,2026-08-18 17:00:16,2026-08-18 17:04:40,Pershing Square North,6711.03,E 43 St & Vanderbilt Ave,6741.16,40.7518,-73.9778,40.7530,-73.9774,casual
R90400832,classic_bike,2026-08-18 17:01:10,2026-08-18 17:12:52,8 Ave & W 31 St,6359.12,E 17 St & Broadway,5307.10,40.7505,-73.9947,40.7371,-73.9902,casual
R90400833,electric_bike,2026-08-18 17:02:39,2026-08-18 17:21:18,W 17 St & 8 Ave ,5891.11,Pershing Square North,6711.03,40.7418,-74.0015,40.7518,-73.9778,member
R90400830,classic_bike,2026-08-18 17:04:54,2026-08-18 17:16:02,Pershing Square North,6711.03,Lexington Ave & E 63 St,5734.15,40.7518,-73.9778,40.7642,-73.9660,member
R90400815,classic_bike,2026-08-18 17:06:42,2026-08-18 17:22:50,E 7 St & Avenue A,5428.06,Christopher St & Greenwich St,6202.07,40.7263,-73.9838,40.7329,-74.0071,member
R90400836,electric_bike,2026-08-18 17:08:15,2026-08-18 17:21:00,West St & Chambers St,6917.09,Christopher St & Greenwich St,499,40.7175,-74.0132,40.7329,-74.0071,member
R90400831,electric_bike,2026-08-18 17:08:53,2026-08-18 17:15:24,Cleveland Pl & Spring St,6679.12,Lafayette St & E 8 St,5906.08,40.7220,-73.9973,40.7302,-73.9911,member
R90400827,classic_bike,2026-08-18 17:09:34,2026-08-18 17:20:47,Pershing Square North,6711.03,Lexington Ave & E 63 St,5734.15,40.7518,-73.9778,40.7642,-73.9660,casual
R90400838,electric_bike,2026-08-18 17:12:56,2026-08-18 17:30:20,Broadway & W 41 St,6732.19,Carmine St & 6 Ave,6650.03,40.7553,-73.9868,40.7303,-74.0022,casual
R90400839,classic_bike,2026-08-18 17:15:17,2026-08-18 17:22:54,E 47 St & Park Ave,6462.07,W 41 St & 8 Ave,6419.19,40.7550,-73.9750,40.7562,-73.9901,member
R90400817,classic_bike,2026-08-18 17:18:18,2026-08-18 17:33:49,West St & Chambers St,6917.09,Lafayette St & E 8 St,5906.08,40.7175,-74.0132,40.7302,-73.9911,member
R90400824,classic_bike,2026-08-18 17:18:51,2026-08-18 17:33:54,West St & Chambers St,6917.09,Christopher St & Greenwich St,6202.07,40.7175,-74.0132,40.7329,-74.0071,member
R90400822,electric_bike,2026-08-18 17:19:56,2026-08-18 17:39:05,E 47 St & Park Ave,6462.07,Carmine St & 6 Ave,6650.03,40.7550,-73.9750,40.7303,-74.0022,member
R90400835,classic_bike,2026-08-18 17:21:46,2026-08-18 17:22:31,E 75 St & 3 Ave,6186.15,E 75 St & 3 Ave,6186.15,40.7714,-73.9573,40.7714,-73.9573,member
R90400807,electric_bike,2026-08-18 17:22:05,2026-08-18 17:34:18,Pershing Square North,301,Carmine St & 6 Ave,6650.03,40.7518,-73.9778,40.7303,-74.0022,casual
R90400812,classic_bike,2026-08-18 17:23:19,2026-08-18 17:27:30,Broadway & W 41 St,241,W 41 St & 8 Ave,6419.19,40.7553,-73.9868,40.7562,-73.9901,member
R90400825,classic_bike,2026-08-18 17:23:25,2026-08-18 17:36:49,E 43 St & Vanderbilt Ave,6741.16,Lexington Ave & E 63 St,5734.15,40.7530,-73.9774,40.7642,-73.9660,casual
R90400813,electric_bike,2026-08-18 17:30:53,2026-08-18 17:40:43,E 47 St & Park Ave,6462.07,1 Ave & E 68 St,6056.19,40.7550,-73.9750,40.7651,-73.9582,member
R90400810,classic_bike,2026-08-18 17:30:59,2026-08-18 17:38:45,Lexington Ave & E 63 St,595,1 Ave & E 68 St,6056.19,40.7642,-73.9660,40.7651,-73.9582,member
R90400809,classic_bike,2026-08-18 17:32:24,2026-08-18 17:37:25,W 41 St & 8 Ave,6419.19,Broadway & W 41 St,6732.19,40.7562,-73.9901,40.7553,-73.9868,member
R90400811,classic_bike,2026-08-18 17:33:25,2026-08-18 17:57:37,W 33 St & 7 Ave,6594.06,1 Ave & E 68 St,6056.19,40.7502,-73.9908,40.7651,-73.9582,member
R90400814,classic_bike,2026-08-18 17:33:31,2026-08-18 17:36:25,W 45 St & 6 Ave,6785.05,Broadway & W 41 St,6732.19,40.7566,-73.9826,40.7553,-73.9868,casual
R90400819,classic_bike,2026-08-18 17:33:34,2026-08-18 17:39:15,South End Ave & Liberty St,6060.05,West St & Chambers St,6917.09,40.7112,-74.0158,40.7175,-74.0132,casual
R90400841,classic_bike,2026-08-18 17:35:17,2026-08-18 17:53:37,W 45 St & 6 Ave,6785.05,9 Ave & W 22 St,6088.11,40.7566,-73.9826,40.7455,-74.0019,casual
R90400808,classic_bike,2026-08-18 17:37:52,2026-08-18 17:55:31,W 41 St & 8 Ave,6419.19,E 17 St & Broadway,5307.10,40.7562,-73.9901,40.7371,-73.9902,member
R90400820,classic_bike,2026-08-18 17:40:57,2026-08-18 17:46:21,W 17 St & 8 Ave,289,University Pl & E 14 St,5183.03,40.7418,-74.0015,40.7349,-73.9922,member
R90400840,electric_bike,2026-08-18 17:43:26,2026-08-18 17:54:22,W 41 St & 8 Ave,6419.19,W 20 St & 11 Ave,5160.04,40.7562,-73.9901,40.7465,-74.0077,member
R90400842,electric_bike,2026-08-18 17:43:43,2026-08-18 18:01:32,Broadway & Battery Pl,6881.14,University Pl & E 14 St,5183.03,40.7045,-74.0136,40.7349,-73.9922,member
R90400816,classic_bike,2026-08-18 17:44:02,2026-08-18 17:53:04,W 33 St & 7 Ave,6594.06,W 21 St & 6 Ave,6173.11,40.7502,-73.9908,40.7417,-73.9942,member
R90400828,electric_bike,2026-08-18 17:44:13,2026-08-18 17:55:48,Cleveland Pl & Spring St,508,University Pl & E 14 St,5183.03,40.7220,-73.9973,40.7349,-73.9922,casual
R90400818,classic_bike,2026-08-18 17:49:45,2026-08-18 18:05:19,Pershing Square North,6711.03,Lexington Ave & E 63 St,5734.15,40.7518,-73.9778,40.7642,-73.9660,member
R90400821,classic_bike,2026-08-18 17:51:39,2026-08-18 18:15:31,W 17 St & 8 Ave,5891.11,E 75 St & 3 Ave,6186.15,40.7418,-74.0015,40.7714,-73.9573,member
R90400826,electric_bike,2026-08-18 17:53:40,2026-08-18 18:09:47,West St & Chambers St,6917.09,University Pl & E 14 St,5183.03,40.7175,-74.0132,40.7349,-73.9922,casual
R90400837,classic_bike,2026-08-18 17:56:52,2026-08-18 17:58:25,Pershing Square North,301,E 43 St & Vanderbilt Ave,6741.16,40.7518,-73.9778,40.7530,-73.9774,member
R90400829,electric_bike,2026-08-18 17:57:01,2026-08-18 18:07:19,Cleveland Pl & Spring St,6679.12,west st & chambers st,6917.09,40.7220,-73.9973,40.7175,-74.0132,member
R90400834,classic_bike,2026-08-18 17:57:17,2026-08-18 18:13:04,Vesey Pl & River Terrace,6741.09,Christopher St & Greenwich St,6202.07,40.7153,-74.0163,40.7329,-74.0071,member
R90400876,classic_bike,2026-08-18 18:03:07,2026-08-18 18:08:27,W 17 St & 8 Ave,5891.11,9 Ave & W 22 St,6088.11,40.7418,-74.0015,40.7455,-74.0019,member
R90400888,classic_bike,2026-08-18 18:05:04,2026-08-18 18:32:06,Broadway & Battery Pl,6881.14,Carmine St & 6 Ave,6650.03,40.7045,-74.0136,40.7303,-74.0022,casual
R90400881,electric_bike,2026-08-18 18:07:38,2026-08-18 18:17:38,broadway & w 41 st,6732.19,W 20 St & 11 Ave,5160.04,40.7553,-73.9868,40.7465,-74.0077,member
R90400858,classic_bike,2026-08-18 18:07:48,2026-08-18 18:19:37,Broadway & W 41 St,6732.19,W 21 St & 6 Ave,6173.11,40.7553,-73.9868,40.7417,-73.9942,member
R90400865,classic_bike,2026-08-18 18:08:54,2026-08-18 18:22:09,pershing square north,301,W 26 St & 8 Ave,6253.07,40.7518,-73.9778,40.7472,-73.9973,member
R90400861,electric_bike,2026-08-18 18:10:40,2026-08-18 18:18:13,6 Ave & W 33 St,5431.02,E 43 St & Vanderbilt Ave,6741.16,40.7490,-73.9880,40.7530,-73.9774,member
R90400855,classic_bike,2026-08-18 18:11:02,2026-08-18 18:22:29,Cleveland Pl & Spring St,6679.12,Broadway & E 14 St,6115.16,40.7220,-73.9973,40.7345,-73.9906,member
R90400853,electric_bike,2026-08-18 18:11:35,2026-08-18 18:19:40,W 20 St & 11 Ave,5160.04,Christopher St & Greenwich St,6202.07,40.7465,-74.0077,40.7329,-74.0071,member
R90400868,electric_bike,2026-08-18 18:13:23,2026-08-18 18:33:18,Pershing Square North,6711.03,E 7 St & Avenue A,5428.06,40.7518,-73.9778,40.7263,-73.9838,member
R90400873,classic_bike,2026-08-18 18:13:38,2026-08-18 18:27:43,E 47 St & Park Ave,6462.07,1 Ave & E 68 St,6056.19,40.7550,-73.9750,40.7651,-73.9582,member
R90400856,classic_bike,2026-08-18 18:15:44,2026-08-18 18:39:28,South End Ave & Liberty St ,6060.05,E 7 St & Avenue A,5428.06,40.7112,-74.0158,40.7263,-73.9838,member
